date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:12:28	509799/509799	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Oct%202018%2012:12:28%20GMT	https://www.facebook.com/places/ke-zai-tai-zhong-shi-cong-shi-de-huo-dong/110922325599480/	C:/My%20Websites/0/www.facebook.com/places/ke-zai-tai-zhong-shi-cong-shi-de-huo-dong/110922325599480/index.html	(from https://www.facebook.com/cabecoson)
20:12:28	4524/4524	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jun%202018%2014:44:14%20GMT	https://scontent.frmq1-1.fna.fbcdn.net/v/t1.0-0/p100x100/34809166_387752485042482_3310005693003595776_n.jpg?_nc_cat=108&_nc_ht=scontent.frmq1-1.fna&oh=85716a7c3e102a9333574a0333d9f082&oe=5C886C69	C:/My%20Websites/0/scontent.frmq1-1.fna.fbcdn.net/v/t1.0-0/p100x100/34809166_387752485042482_3310005693003595776_n00ef.jpg	(from https://www.facebook.com/cabecoson)
20:12:28	3324/3324	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Dec%202017%2010:38:31%20GMT	https://scontent.frmq1-1.fna.fbcdn.net/v/t1.0-0/s100x100/24300914_311702609314137_153873574044686727_n.jpg?_nc_cat=110&_nc_ht=scontent.frmq1-1.fna&oh=5a7d2a1ae3f37e2887fffc8eee2ad8bf&oe=5C44E53A	C:/My%20Websites/0/scontent.frmq1-1.fna.fbcdn.net/v/t1.0-0/s100x100/24300914_311702609314137_153873574044686727_n040a.jpg	(from https://www.facebook.com/cabecoson)
20:12:29	3321/3321	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Dec%202017%2010:35:50%20GMT	https://scontent.frmq1-1.fna.fbcdn.net/v/t1.0-0/s100x100/24909832_311701992647532_7777199860843241194_n.jpg?_nc_cat=103&_nc_ht=scontent.frmq1-1.fna&oh=01cbcdd42a676c1976ac30c50f638db5&oe=5C899514	C:/My%20Websites/0/scontent.frmq1-1.fna.fbcdn.net/v/t1.0-0/s100x100/24909832_311701992647532_7777199860843241194_nfb5b.jpg	(from https://www.facebook.com/cabecoson)
20:12:29	1223/1223	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Aug%202012%2000:00:00%20GMT	https://scontent.frmq1-1.fna.fbcdn.net/v/t1.0-1/c22.22.275.275/s50x50/406360_290864111020757_1598044024_n.jpg?_nc_cat=106&_nc_ht=scontent.frmq1-1.fna&oh=9cfc853659f688d168e3f9acc24ae50c&oe=5C89D41F	C:/My%20Websites/0/scontent.frmq1-1.fna.fbcdn.net/v/t1.0-1/c22.22.275.275/s50x50/406360_290864111020757_1598044024_n65c1.jpg	(from https://www.facebook.com/cabecoson)
20:12:29	1481/1481	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Mar%202014%2000:43:30%20GMT	https://scontent.frmq1-1.fna.fbcdn.net/v/t1.0-1/c8.0.50.50/p50x50/1621684_727356670632410_1206677_n.jpg?_nc_cat=107&_nc_ht=scontent.frmq1-1.fna&oh=961040da00491e2f2f7dbaa70715fb4d&oe=5C82C63E	C:/My%20Websites/0/scontent.frmq1-1.fna.fbcdn.net/v/t1.0-1/c8.0.50.50/p50x50/1621684_727356670632410_1206677_nf9d8.jpg	(from https://www.facebook.com/cabecoson)
20:12:29	1739/1739	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Sep%202016%2006:12:23%20GMT	https://scontent.frmq1-1.fna.fbcdn.net/v/t1.0-1/p50x50/14330166_1066473563471311_545091484832577185_n.jpg?_nc_cat=110&_nc_ht=scontent.frmq1-1.fna&oh=83645b32486934bd5f41451b0d001a3b&oe=5C435EB6	C:/My%20Websites/0/scontent.frmq1-1.fna.fbcdn.net/v/t1.0-1/p50x50/14330166_1066473563471311_545091484832577185_n20a3.jpg	(from https://www.facebook.com/cabecoson)
20:12:30	1563/1563	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Dec%202013%2006:59:29%20GMT	https://scontent.frmq1-1.fna.fbcdn.net/v/t1.0-1/c0.0.50.50/p50x50/1511108_624775560902099_1782949126_n.jpg?_nc_cat=105&_nc_ht=scontent.frmq1-1.fna&oh=c089373c5856daf918b1f519f2ba9635&oe=5C817CB3	C:/My%20Websites/0/scontent.frmq1-1.fna.fbcdn.net/v/t1.0-1/c0.0.50.50/p50x50/1511108_624775560902099_1782949126_n1e55.jpg	(from https://www.facebook.com/cabecoson)
20:12:30	1488/1488	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Aug%202018%2013:19:09%20GMT	https://scontent.frmq1-1.fna.fbcdn.net/v/t1.0-1/c0.10.50.50/p50x50/39148094_132828660982742_4689508059871969280_n.jpg?_nc_cat=111&_nc_ht=scontent.frmq1-1.fna&oh=3a3ceea3aa618789c5cbc9db3c7b4cd9&oe=5C3C25A1	C:/My%20Websites/0/scontent.frmq1-1.fna.fbcdn.net/v/t1.0-1/c0.10.50.50/p50x50/39148094_132828660982742_4689508059871969280_nbce0.jpg	(from https://www.facebook.com/cabecoson)
20:12:30	1500/1500	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Mar%202018%2009:13:59%20GMT	https://scontent.frmq1-1.fna.fbcdn.net/v/t1.0-1/p50x50/29216437_1560251097428344_5715022417659691008_n.jpg?_nc_cat=110&_nc_ht=scontent.frmq1-1.fna&oh=be260275d4258a5a52bc4dcc9cda2429&oe=5C50D1EB	C:/My%20Websites/0/scontent.frmq1-1.fna.fbcdn.net/v/t1.0-1/p50x50/29216437_1560251097428344_5715022417659691008_nab3d.jpg	(from https://www.facebook.com/cabecoson)
